content_id,content_type_id,title,addr1,addr2,area_code,sigungu_code,mapx,mapy,query_area_code,query_content_type_id,source_file,주석_입력원문,주석_변환,주석_근거함수,주석_해석
3538108,39,해안로라운지,강원특별자치도 강릉시 해안로 298-4 (강문동),,32,1,128.9198800668,37.7917089509,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3538108 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3535508,39,HEOD(해옫) 카페,강원특별자치도 강릉시 주문진읍 주문로 102,1~2층,32,1,128.8271158504,37.8928732039,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3535508 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2575832,32,눈꽃여행,전북특별자치도 무주군 설천면 내배방길 22,,37,5,127.7567356523,35.9124582874,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=2575832 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3532632,32,등불의 집,전북특별자치도 군산시 구영신창길 64 (신창동),,37,2,126.7075243665,35.9870953455,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=3532632 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3533156,32,라라몽몽,전북특별자치도 전주시 완산구 태진로 4-37 (태평동),,37,12,127.1386540909,35.8216660685,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=3533156 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
1871362,32,문화공간 양사재,전북특별자치도 전주시 완산구 오목대길 40 양사재,,37,12,127.1541362693,35.8131450840,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=1871362 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3533157,32,미미몽몽,전북특별자치도 전주시 완산구 관선1길 83-1 (남노송동),,37,12,127.1583857378,35.8190167119,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=3533157 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2528107,32,샤니모텔,전북특별자치도 부안군 동중3길 18,,37,6,126.7351424447,35.7284141920,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=2528107 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2699322,32,양지 뜰 펜션(무주양지뜰펜션),전북특별자치도 무주군 설천면 보안길 90,,37,5,127.7681903294,35.9073646256,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=2699322 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3532762,32,전망대펜션,전북특별자치도 무주군 적상면 개안길 21,,37,5,127.7120381900,35.9654597978,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=3532762 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2697881,32,콩쥐팥쥐 관광 한옥리조트,전북특별자치도 완주군 이서면 신지앵곡길 237-10,,37,8,127.0316529740,35.8036857071,37,32,raw/q09_p0001.json,runs/pet_api_20260919_183904/raw/q09_p0001.json,contentid=2697881 → content_id; contenttypeid=32 → content_type_id; areacode=37 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
